num_users,num_edges,algorithm,seed,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,warm_rate,rejected_count,pool_evictions,pool_utilization_avg,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,107,2121583.4548945604,2121583.4548945604,0.0,0.0,5000,0,0,424.31669097891205,421.4511142958997,427.5415822263804,523.8463730364823,1.0,0,42114,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,108,2121589.46754431,2121589.46754431,0.0,0.0,5000,0,0,424.31789350886197,421.45115419328374,427.5415822263804,523.8466107523313,1.0,0,42114,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,109,2121596.505986645,2121596.505986645,0.0,0.0,5000,0,0,424.31930119732897,421.4511373996538,427.5415822263804,523.8475610081063,1.0,0,42114,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,110,2120992.1525856634,2120992.1525856634,0.0,0.0,5000,0,0,424.1984305171327,421.4511142958997,427.54114297949616,523.8454650848996,1.0,0,44566,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,111,2120986.172831481,2120986.172831481,0.0,0.0,5000,0,0,424.1972345662962,421.45107029294047,427.54129323879795,523.8454650848996,1.0,0,44566,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,112,2120996.245880795,2120996.245880795,0.0,0.0,5000,0,0,424.199249176159,421.45106692143804,427.54129323879795,523.8457029140712,1.0,0,44566,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,113,2121002.3219762985,2121002.3219762985,0.0,0.0,5000,0,0,424.2004643952597,421.4510743467803,427.54129323879795,523.8459273268616,1.0,0,44566,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,114,2121003.424631536,2121003.424631536,0.0,0.0,5000,0,0,424.2006849263072,421.45110414800274,427.54129323879795,523.8459273268616,1.0,0,44566,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,115,2120548.1729884096,2120548.1729884096,0.0,0.0,5000,0,0,424.1096345976819,421.4510348312709,427.53996522793227,522.8449871326774,1.0,0,46803,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,116,2120552.259543086,2120552.259543086,0.0,0.0,5000,0,0,424.11045190861716,421.45108928949173,427.53996522793227,522.8449871326774,1.0,0,46803,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,117,2120554.353309869,2120554.353309869,0.0,0.0,5000,0,0,424.11087066197376,421.45108928949173,427.53996522793227,522.8449871326774,1.0,0,46803,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,118,2120554.443685643,2120554.443685643,0.0,0.0,5000,0,0,424.11088873712856,421.45107095019785,427.5399850813868,522.8449871326774,1.0,0,46803,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,119,2120569.558103579,2120569.558103579,0.0,0.0,5000,0,0,424.11391162071584,421.45110414800274,427.5399850813868,522.8449871326774,1.0,0,46803,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,120,2120575.671438972,2120575.671438972,0.0,0.0,5000,0,0,424.1151342877944,421.45111076882574,427.5399850813868,522.8449871326774,1.0,0,49261,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,121,2120590.7691472615,2120590.7691472615,0.0,0.0,5000,0,0,424.1181538294523,421.45108928949173,427.5399850813868,522.8449871326774,1.0,0,49261,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,122,2120590.833077249,2120590.833077249,0.0,0.0,5000,0,0,424.1181666154498,421.4511160285399,427.5399850813868,522.8449871326774,1.0,0,49261,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,123,2120590.8808844155,2120590.8808844155,0.0,0.0,5000,0,0,424.1181761768831,421.45114036334417,427.5399850813868,522.8449871326774,1.0,0,49261,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,124,2120586.922533902,2120586.922533902,0.0,0.0,5000,0,0,424.11738450678035,421.45121382004936,427.53996522793227,522.8449871326774,1.0,0,49261,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,125,2120338.4212529697,2120338.4212529697,0.0,0.0,5000,0,0,424.0676842505939,421.45111076882574,427.53875388663494,522.8449871326774,1.0,0,51496,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,126,2120342.417758196,2120342.417758196,0.0,0.0,5000,0,0,424.06848355163925,421.45112414628215,427.53875388663494,522.8449871326774,1.0,0,51496,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,127,2120343.4314753963,2120343.4314753963,0.0,0.0,5000,0,0,424.06868629507926,421.4511142958997,427.53875388663494,522.8449871326774,1.0,0,51496,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,128,2120338.4618347418,2120338.4618347418,0.0,0.0,5000,0,0,424.06769236694834,421.45112414628215,427.53900526264573,522.8449871326774,1.0,0,51496,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,129,2120340.504984826,2120340.504984826,0.0,0.0,5000,0,0,424.06810099696514,421.4511364525267,427.53900526264573,522.8449871326774,1.0,0,51496,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,130,2120350.5529444804,2120350.5529444804,0.0,0.0,5000,0,0,424.0701105888961,421.4511142958997,427.53953924600467,522.8449871326774,1.0,0,53976,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,131,2120348.576327305,2120348.576327305,0.0,0.0,5000,0,0,424.06971526546096,421.45114036334417,427.53953924600467,523.8450030277538,1.0,0,53976,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,132,2120355.6098684645,2120355.6098684645,0.0,0.0,5000,0,0,424.0711219736929,421.4511373996538,427.53953924600467,523.8451782862335,1.0,0,53976,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,133,2120351.662862369,2120351.662862369,0.0,0.0,5000,0,0,424.0703325724738,421.4511160285399,427.53900526264573,523.8451782862335,1.0,0,53976,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,134,2120368.747199392,2120368.747199392,0.0,0.0,5000,0,0,424.0737494398784,421.4511418352495,427.53953924600467,523.8451782862335,1.0,0,53976,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,135,2119838.463608659,2119838.463608659,0.0,0.0,5000,0,0,423.9676927217318,421.4510892706961,427.53865091886416,522.8449564843843,1.0,0,56218,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,136,2119849.5186235257,2119849.5186235257,0.0,0.0,5000,0,0,423.96990372470515,421.4510743467803,427.5386980413179,522.8449564843843,1.0,0,56218,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
